timestamp,vent_heating,Graz Temperature [2 m elevation corrected],Graz Shortwave Radiation,Graz Direct Shortwave Radiation,Graz Diffuse Shortwave Radiation,Graz Relative Humidity [2 m],is_schoolday,day,month,year,hour
2021-07-21 16:00:00,0.0,25.29137,687.97,460.53333,227.43663,48.0,0,21,7,2021,16
2021-07-21 17:00:00,0.0,25.411371,578.5,369.27856,209.22142,49.0,0,21,7,2021,17
2021-07-21 18:00:00,0.0,25.321371,446.78,271.06644,175.71356,49.0,0,21,7,2021,18
2021-07-21 19:00:00,0.0,24.78137,279.46,161.42104,118.038956,50.0,0,21,7,2021,19
2021-07-21 20:00:00,0.0,24.26137,82.77,74.34461,8.4253845,51.0,0,21,7,2021,20
2021-07-21 21:00:00,0.0,23.67137,12.46,7.4659934,4.9940066,53.0,0,21,7,2021,21
2021-07-21 22:00:00,0.0,23.02137,0.0,0.0,0.0,57.0,0,21,7,2021,22
2021-07-21 23:00:00,0.0,22.19137,0.0,0.0,0.0,63.0,0,21,7,2021,23
2021-07-22 00:00:00,0.0,21.03137,0.0,0.0,0.0,66.0,0,22,7,2021,0
2021-07-22 01:00:00,0.0,20.20137,0.0,0.0,0.0,61.0,0,22,7,2021,1
2021-07-22 02:00:00,0.0,19.35137,0.0,0.0,0.0,59.0,0,22,7,2021,2
2021-07-22 03:00:00,0.0,18.61137,0.0,0.0,0.0,59.0,0,22,7,2021,3
2021-07-22 04:00:00,0.0,17.78137,0.0,0.0,0.0,61.0,0,22,7,2021,4
2021-07-22 05:00:00,0.0,17.18137,0.0,0.0,0.0,61.0,0,22,7,2021,5
2021-07-22 06:00:00,0.0,16.93137,6.23,4.384856,1.8451436,60.0,0,22,7,2021,6
2021-07-22 07:00:00,0.0,17.651371,76.54,45.899918,30.640081,61.0,0,22,7,2021,7
2021-07-22 08:00:00,0.0,20.02137,275.9,158.05501,117.844986,57.0,0,22,7,2021,8
2021-07-22 09:00:00,0.0,21.77137,449.44998,270.6863,178.76367,49.0,0,22,7,2021,9
2021-07-22 10:00:00,0.0,22.54137,592.74,372.69922,220.04079,46.0,0,22,7,2021,10
2021-07-22 11:00:00,0.0,23.18137,713.77997,464.38455,249.39542,45.0,0,22,7,2021,11
2021-07-22 12:00:00,0.0,23.84137,800.11,533.0724,267.0376,45.0,0,22,7,2021,12
2021-07-22 13:00:00,0.0,24.50137,832.14996,564.48645,267.66354,44.0,0,22,7,2021,13
2021-07-22 14:00:00,0.0,25.61137,833.93,567.0349,266.89505,43.0,0,22,7,2021,14
2021-07-22 15:00:00,0.0,26.10137,805.45,538.0141,267.4359,43.0,0,22,7,2021,15
2021-07-22 16:00:00,0.0,26.491371,723.57,472.72675,250.84328,43.0,0,22,7,2021,16
2021-07-22 17:00:00,0.0,26.46137,606.98,383.80096,223.17903,44.0,0,22,7,2021,17
2021-07-22 18:00:00,0.0,26.28137,469.03,284.39996,184.63002,45.0,0,22,7,2021,18
2021-07-22 19:00:00,0.0,25.86137,317.72998,183.4029,134.32709,47.0,0,22,7,2021,19
2021-07-22 20:00:00,0.0,25.161371,156.64,85.6678,70.9722,49.0,0,22,7,2021,20
2021-07-22 21:00:00,0.0,24.44137,25.81,13.494732,12.315268,52.0,0,22,7,2021,21
2021-07-22 22:00:00,0.0,23.98137,0.0,0.0,0.0,53.0,0,22,7,2021,22
2021-07-22 23:00:00,0.0,23.04137,0.0,0.0,0.0,57.0,0,22,7,2021,23
2021-07-23 00:00:00,0.0,21.79137,0.0,0.0,0.0,62.0,0,23,7,2021,0
2021-07-23 01:00:00,0.0,20.81137,0.0,0.0,0.0,66.0,0,23,7,2021,1
2021-07-23 02:00:00,0.0,20.321371,0.0,0.0,0.0,66.0,0,23,7,2021,2
2021-07-23 03:00:00,0.0,19.911371,0.0,0.0,0.0,67.0,0,23,7,2021,3
2021-07-23 04:00:00,0.0,19.321371,0.0,0.0,0.0,68.0,0,23,7,2021,4
2021-07-23 05:00:00,0.0,18.67137,0.0,0.0,0.0,69.0,0,23,7,2021,5
2021-07-23 06:00:00,0.0,18.17137,9.79,5.0962915,4.6937084,69.0,0,23,7,2021,6
2021-07-23 07:00:00,0.0,18.97137,121.93,66.10197,55.828033,67.0,0,23,7,2021,7
2021-07-23 08:00:00,0.0,19.48137,122.82,54.37832,68.44168,69.0,0,23,7,2021,8
2021-07-23 09:00:00,0.0,21.70137,315.06,275.92072,39.139294,57.0,0,23,7,2021,9
2021-07-23 10:00:00,0.0,23.491371,431.65,360.74084,70.90914,50.0,0,23,7,2021,10
2021-07-23 11:00:00,0.0,23.86137,334.63998,105.19531,229.44467,47.0,0,23,7,2021,11
2021-07-23 12:00:00,0.0,24.901371,612.32,499.126,113.19401,45.0,0,23,7,2021,12
2021-07-23 13:00:00,0.0,25.661371,809.89996,558.88,251.01999,44.0,0,23,7,2021,13
2021-07-23 14:00:00,0.0,24.43137,486.83,222.21658,264.6134,49.0,0,23,7,2021,14
2021-07-23 15:00:00,0.0,26.02137,703.99,509.71387,194.27612,46.0,0,23,7,2021,15
2021-07-23 16:00:00,0.0,26.37137,717.33997,468.43976,248.9002,45.0,0,23,7,2021,16
2021-07-23 17:00:00,0.0,26.50137,601.64,380.22906,221.41093,46.0,0,23,7,2021,17
2021-07-23 18:00:00,0.0,26.47137,463.69,280.99768,182.69234,46.0,0,23,7,2021,18
2021-07-23 19:00:00,0.0,26.14137,307.94,177.63184,130.30817,47.0,0,23,7,2021,19
2021-07-23 20:00:00,0.0,25.54137,150.41,82.19623,68.213776,49.0,0,23,7,2021,20
2021-07-23 21:00:00,0.0,24.72137,20.47,10.69824,9.771759,53.0,0,23,7,2021,21
2021-07-23 22:00:00,0.0,23.76137,0.0,0.0,0.0,58.0,0,23,7,2021,22
2021-07-23 23:00:00,0.0,22.321371,0.0,0.0,0.0,62.0,0,23,7,2021,23
2021-07-24 00:00:00,0.0,21.19137,0.0,0.0,0.0,62.0,0,24,7,2021,0
2021-07-24 01:00:00,0.0,20.76137,0.0,0.0,0.0,62.0,0,24,7,2021,1
2021-07-24 02:00:00,0.0,20.27137,0.0,0.0,0.0,63.0,0,24,7,2021,2
2021-07-24 03:00:00,0.0,19.78137,0.0,0.0,0.0,65.0,0,24,7,2021,3
2021-07-24 04:00:00,0.0,19.25137,0.0,0.0,0.0,66.0,0,24,7,2021,4
2021-07-24 05:00:00,0.0,18.92137,0.0,0.0,0.0,67.0,0,24,7,2021,5
2021-07-24 06:00:00,0.0,18.81137,8.9,4.630829,4.2691708,67.0,0,24,7,2021,6
2021-07-24 07:00:00,0.0,19.241371,121.93,66.043945,55.88605,66.0,0,24,7,2021,7
2021-07-24 08:00:00,0.0,21.14137,279.46,159.84982,119.61017,64.0,0,24,7,2021,8
2021-07-24 09:00:00,0.0,23.09137,437.88,263.36792,174.51208,61.0,0,24,7,2021,9
2021-07-24 10:00:00,0.0,24.60137,582.06,365.55963,216.50037,55.0,0,24,7,2021,10
2021-07-24 11:00:00,0.0,25.87137,702.20996,456.3883,245.82167,52.0,0,24,7,2021,11
2021-07-24 12:00:00,0.0,26.96137,787.64996,524.2821,263.3679,50.0,0,24,7,2021,12
2021-07-24 13:00:00,0.0,27.901371,834.82,562.9496,271.87045,49.0,0,24,7,2021,13
2021-07-24 14:00:00,0.0,27.52137,833.93,565.0309,268.8991,48.0,0,24,7,2021,14
2021-07-24 15:00:00,0.0,28.23137,793.88,530.1925,263.68747,47.0,0,24,7,2021,15
2021-07-24 16:00:00,0.0,28.70137,711.11,464.1411,246.96887,47.0,0,24,7,2021,16
2021-07-24 17:00:00,0.0,29.03137,590.95996,373.27142,217.68852,47.0,0,24,7,2021,17
2021-07-24 18:00:00,0.0,29.10137,412.07,256.4179,155.65208,48.0,0,24,7,2021,18
2021-07-24 19:00:00,0.0,28.85137,291.91998,168.26562,123.65435,50.0,0,24,7,2021,19
2021-07-24 20:00:00,0.0,28.04137,138.84,75.807785,63.032215,53.0,0,24,7,2021,20
2021-07-24 21:00:00,0.0,26.88137,11.57,6.7349,4.8350997,60.0,0,24,7,2021,21
2021-07-24 22:00:00,0.0,25.94137,0.0,0.0,0.0,64.0,0,24,7,2021,22
2021-07-24 23:00:00,0.0,24.77137,0.0,0.0,0.0,70.0,0,24,7,2021,23
2021-07-25 00:00:00,0.0,23.14137,0.0,0.0,0.0,78.0,0,25,7,2021,0
2021-07-25 01:00:00,0.0,22.81137,0.0,0.0,0.0,78.0,0,25,7,2021,1
2021-07-25 02:00:00,0.0,22.741371,0.0,0.0,0.0,76.0,0,25,7,2021,2
2021-07-25 03:00:00,0.0,22.44137,0.0,0.0,0.0,76.0,0,25,7,2021,3
2021-07-25 04:00:00,0.0,21.98137,0.0,0.0,0.0,76.0,0,25,7,2021,4
2021-07-25 05:00:00,0.0,21.05137,0.0,0.0,0.0,81.0,0,25,7,2021,5
2021-07-25 06:00:00,0.0,20.161371,8.01,4.3404884,3.669512,85.0,0,25,7,2021,6
2021-07-25 07:00:00,0.0,20.53137,120.15,65.01818,55.13182,82.0,0,25,7,2021,7
2021-07-25 08:00:00,0.0,23.00137,281.24,160.73535,120.50465,64.0,0,25,7,2021,8
2021-07-25 09:00:00,0.0,25.151371,437.88,263.17947,174.70053,56.0,0,25,7,2021,9
2021-07-25 10:00:00,0.0,27.081371,574.94,360.86172,214.07828,53.0,0,25,7,2021,10
2021-07-25 11:00:00,0.0,27.80137,517.08997,405.49512,111.59486,52.0,0,25,7,2021,11
2021-07-25 12:00:00,0.0,30.34137,728.01996,508.83118,219.18877,45.0,0,25,7,2021,12
2021-07-25 13:00:00,0.0,31.991371,810.79,556.9735,253.81648,36.0,0,25,7,2021,13
2021-07-25 14:00:00,0.0,28.35137,816.13,560.2714,255.8586,55.0,0,25,7,2021,14
2021-07-25 15:00:00,0.0,29.11137,770.74,524.50806,246.23192,52.0,0,25,7,2021,15
2021-07-25 16:00:00,0.0,30.44137,674.62,453.71317,220.90683,45.0,0,25,7,2021,16
2021-07-25 17:00:00,0.0,31.23137,542.89996,358.5388,184.36118,37.0,0,25,7,2021,17
2021-07-25 18:00:00,0.0,30.97137,434.32,262.8424,171.47762,36.0,0,25,7,2021,18
2021-07-25 19:00:00,0.0,30.30137,307.05,176.8407,130.20929,36.0,0,25,7,2021,19
2021-07-25 20:00:00,0.0,28.93137,146.84999,80.105194,66.7448,41.0,0,25,7,2021,20
2021-07-25 21:00:00,0.0,26.991371,17.8,9.293776,8.506224,49.0,0,25,7,2021,21
2021-07-25 22:00:00,0.0,25.72137,0.0,0.0,0.0,54.0,0,25,7,2021,22
2021-07-25 23:00:00,0.0,25.14137,0.0,0.0,0.0,55.0,0,25,7,2021,23
2021-07-26 00:00:00,0.0,24.80137,0.0,0.0,0.0,52.0,0,26,7,2021,0
2021-07-26 01:00:00,0.0,24.06137,0.0,0.0,0.0,52.0,0,26,7,2021,1
2021-07-26 02:00:00,0.0,23.43137,0.0,0.0,0.0,53.0,0,26,7,2021,2
2021-07-26 03:00:00,0.0,22.27137,0.0,0.0,0.0,57.0,0,26,7,2021,3
2021-07-26 04:00:00,0.0,21.401371,0.0,0.0,0.0,59.0,0,26,7,2021,4
2021-07-26 05:00:00,0.0,20.84137,0.0,0.0,0.0,60.0,0,26,7,2021,5
2021-07-26 06:00:00,0.0,20.61137,8.9,4.626144,4.2738557,60.0,0,26,7,2021,6
2021-07-26 07:00:00,0.0,21.00137,128.16,69.28673,58.873272,61.0,0,26,7,2021,7
2021-07-26 08:00:00,0.0,22.991371,273.22998,156.02834,117.201645,61.0,0,26,7,2021,8
2021-07-26 09:00:00,0.0,24.27137,434.32,260.85233,173.46768,64.0,0,26,7,2021,9
2021-07-26 10:00:00,0.0,25.76137,573.16,359.5179,213.64206,59.0,0,26,7,2021,10
2021-07-26 11:00:00,0.0,27.00137,693.31,450.0983,243.2117,55.0,0,26,7,2021,11
2021-07-26 12:00:00,0.0,28.241371,777.86,518.3909,259.46906,50.0,0,26,7,2021,12
2021-07-26 13:00:00,0.0,29.30137,824.14,558.5792,265.56082,47.0,0,26,7,2021,13
2021-07-26 14:00:00,0.0,29.11137,749.38,542.52026,206.85973,48.0,0,26,7,2021,14
2021-07-26 15:00:00,0.0,30.38137,765.39996,522.2459,243.15404,39.0,0,26,7,2021,15
2021-07-26 16:00:00,0.0,30.95137,691.52997,455.7934,235.73656,40.0,0,26,7,2021,16
2021-07-26 17:00:00,0.0,31.161371,557.14,360.03223,197.10779,36.0,0,26,7,2021,17
2021-07-26 18:00:00,0.0,30.581371,435.21,263.1914,172.0186,37.0,0,26,7,2021,18
2021-07-26 19:00:00,0.0,29.71137,308.83,177.71869,131.1113,39.0,0,26,7,2021,19
2021-07-26 20:00:00,0.0,28.44137,135.28,73.723694,61.556305,42.0,0,26,7,2021,20
2021-07-26 21:00:00,0.0,27.241371,9.79,5.9906726,3.7993274,44.0,0,26,7,2021,21
2021-07-26 22:00:00,0.0,26.28137,0.0,0.0,0.0,47.0,0,26,7,2021,22
2021-07-26 23:00:00,0.0,25.09137,0.0,0.0,0.0,51.0,0,26,7,2021,23
2021-07-27 00:00:00,0.0,23.741371,0.0,0.0,0.0,54.0,0,27,7,2021,0
2021-07-27 01:00:00,0.0,23.05137,0.0,0.0,0.0,55.0,0,27,7,2021,1
2021-07-27 02:00:00,0.0,23.05137,0.0,0.0,0.0,54.0,0,27,7,2021,2
2021-07-27 03:00:00,0.0,22.491371,0.0,0.0,0.0,55.0,0,27,7,2021,3
2021-07-27 04:00:00,0.0,21.571371,0.0,0.0,0.0,59.0,0,27,7,2021,4
2021-07-27 05:00:00,0.0,20.79137,0.0,0.0,0.0,62.0,0,27,7,2021,5
2021-07-27 06:00:00,0.0,20.56137,8.01,4.1614113,3.848589,63.0,0,27,7,2021,6
2021-07-27 07:00:00,0.0,21.54137,110.36,59.60671,50.753292,61.0,0,27,7,2021,7
2021-07-27 08:00:00,0.0,22.64137,169.98999,143.44098,26.549011,60.0,0,27,7,2021,8
2021-07-27 09:00:00,0.0,23.64137,191.34999,69.389435,121.960556,58.0,0,27,7,2021,9
2021-07-27 10:00:00,0.0,25.241371,398.72,300.65582,98.06419,55.0,0,27,7,2021,10
2021-07-27 11:00:00,0.0,24.67137,227.84,11.893082,215.94691,58.0,0,27,7,2021,11
2021-07-27 12:00:00,0.0,24.95137,157.53,3.3443604,154.18564,57.0,0,27,7,2021,12
2021-07-27 13:00:00,0.0,25.84137,581.17,389.55066,191.61932,53.0,0,27,7,2021,13
2021-07-27 14:00:00,0.0,28.13137,268.78,2.3641968,266.4158,49.0,0,27,7,2021,14
2021-07-27 15:00:00,0.0,29.03137,541.12,352.53204,188.58794,48.0,0,27,7,2021,15
2021-07-27 16:00:00,0.0,28.92137,290.13998,55.514954,234.62503,47.0,0,27,7,2021,16
2021-07-27 17:00:00,0.0,29.88137,412.07,306.71042,105.35959,41.0,0,27,7,2021,17
2021-07-27 18:00:00,0.0,29.93137,439.66,265.69037,173.96962,40.0,0,27,7,2021,18
2021-07-27 19:00:00,0.0,29.35137,299.04,171.94217,127.09784,40.0,0,27,7,2021,19
2021-07-27 20:00:00,0.0,28.071371,128.16,69.776955,58.38305,43.0,0,27,7,2021,20
2021-07-27 21:00:00,0.0,26.35137,18.69,9.748557,8.941443,50.0,0,27,7,2021,21
2021-07-27 22:00:00,0.0,24.84137,0.0,0.0,0.0,56.0,0,27,7,2021,22
2021-07-27 23:00:00,0.0,23.88137,0.0,0.0,0.0,58.0,0,27,7,2021,23
2021-07-28 00:00:00,0.0,23.071371,0.0,0.0,0.0,57.0,0,28,7,2021,0
2021-07-28 01:00:00,0.0,22.28137,0.0,0.0,0.0,58.0,0,28,7,2021,1
2021-07-28 02:00:00,0.0,22.161371,0.0,0.0,0.0,57.0,0,28,7,2021,2
2021-07-28 03:00:00,0.0,21.96137,0.0,0.0,0.0,56.0,0,28,7,2021,3
2021-07-28 04:00:00,0.0,21.64137,0.0,0.0,0.0,56.0,0,28,7,2021,4
2021-07-28 05:00:00,0.0,21.19137,0.0,0.0,0.0,57.0,0,28,7,2021,5
2021-07-28 06:00:00,0.0,21.05137,5.34,4.9788294,0.36117068,56.0,0,28,7,2021,6
2021-07-28 07:00:00,0.0,21.30137,113.92,61.47076,52.449238,56.0,0,28,7,2021,7
2021-07-28 08:00:00,0.0,22.92137,268.78,153.23248,115.547516,54.0,0,28,7,2021,8
2021-07-28 09:00:00,0.0,25.071371,428.09,256.73932,171.3507,52.0,0,28,7,2021,9
2021-07-28 10:00:00,0.0,26.75137,570.49,357.38922,213.10078,48.0,0,28,7,2021,10
2021-07-28 11:00:00,0.0,28.38137,674.62,440.57922,234.04079,45.0,0,28,7,2021,11
2021-07-28 12:00:00,0.0,29.98137,723.57,504.56537,219.00465,41.0,0,28,7,2021,12
2021-07-28 13:00:00,0.0,31.19137,764.51,542.76324,221.74675,37.0,0,28,7,2021,13
2021-07-28 14:00:00,0.0,31.02137,809.89996,555.567,254.33298,39.0,0,28,7,2021,14
2021-07-28 15:00:00,0.0,31.69137,727.13,511.13638,215.99362,35.0,0,28,7,2021,15
2021-07-28 16:00:00,0.0,31.87137,588.29,427.9513,160.33867,32.0,0,28,7,2021,16
2021-07-28 17:00:00,0.0,31.00137,438.77,364.8167,73.953285,35.0,0,28,7,2021,17
2021-07-28 18:00:00,0.0,30.081371,315.94998,264.71722,51.23276,37.0,0,28,7,2021,18
2021-07-28 19:00:00,0.0,29.39137,298.15,171.28778,126.86222,39.0,0,28,7,2021,19
2021-07-28 20:00:00,0.0,28.071371,149.52,81.32873,68.19128,44.0,0,28,7,2021,20
2021-07-28 21:00:00,0.0,23.76137,14.24,7.4236903,6.8163095,61.0,0,28,7,2021,21
2021-07-28 22:00:00,0.0,23.03137,0.0,0.0,0.0,61.0,0,28,7,2021,22
2021-07-28 23:00:00,0.0,22.26137,0.0,0.0,0.0,62.0,0,28,7,2021,23
2021-07-29 00:00:00,0.0,21.321371,0.0,0.0,0.0,65.0,0,29,7,2021,0
2021-07-29 01:00:00,0.0,20.571371,0.0,0.0,0.0,67.0,0,29,7,2021,1
2021-07-29 02:00:00,0.0,19.81137,0.0,0.0,0.0,70.0,0,29,7,2021,2
2021-07-29 03:00:00,0.0,19.20137,0.0,0.0,0.0,71.0,0,29,7,2021,3
2021-07-29 04:00:00,0.0,19.06137,0.0,0.0,0.0,71.0,0,29,7,2021,4
2021-07-29 05:00:00,0.0,18.17137,0.0,0.0,0.0,74.0,0,29,7,2021,5
2021-07-29 06:00:00,0.0,17.27137,5.34,3.2470114,2.0929887,76.0,0,29,7,2021,6
2021-07-29 07:00:00,0.0,18.36137,108.58,58.533283,50.04672,72.0,0,29,7,2021,7
2021-07-29 08:00:00,0.0,20.63137,266.11,151.58386,114.52612,66.0,0,29,7,2021,8
2021-07-29 09:00:00,0.0,22.94137,422.75,253.35213,169.39787,59.0,0,29,7,2021,9
2021-07-29 10:00:00,0.0,24.581371,567.82,355.48807,212.33194,54.0,0,29,7,2021,10
2021-07-29 11:00:00,0.0,25.69137,687.08,445.28925,241.79077,54.0,0,29,7,2021,11
2021-07-29 12:00:00,0.0,26.80137,764.51,512.32605,252.18396,52.0,0,29,7,2021,12
2021-07-29 13:00:00,0.0,27.62137,807.23,551.6874,255.54262,50.0,0,29,7,2021,13
2021-07-29 14:00:00,0.0,27.29137,778.75,547.28076,231.46924,48.0,0,29,7,2021,14
2021-07-29 15:00:00,0.0,27.77137,739.58997,513.0641,226.52591,47.0,0,29,7,2021,15
2021-07-29 16:00:00,0.0,28.21137,704.88,458.7562,246.12381,47.0,0,29,7,2021,16
2021-07-29 17:00:00,0.0,28.321371,588.29,370.39322,217.89676,48.0,0,29,7,2021,17
2021-07-29 18:00:00,0.0,28.17137,441.44,266.3657,175.07431,48.0,0,29,7,2021,18
2021-07-29 19:00:00,0.0,27.72137,291.91998,167.55865,124.36133,50.0,0,29,7,2021,19
2021-07-29 20:00:00,0.0,27.11137,133.5,72.54021,60.959797,51.0,0,29,7,2021,20
2021-07-29 21:00:00,0.0,26.38137,13.349999,6.9558706,6.394129,54.0,0,29,7,2021,21
2021-07-29 22:00:00,0.0,25.19137,0.0,0.0,0.0,59.0,0,29,7,2021,22
2021-07-29 23:00:00,0.0,23.79137,0.0,0.0,0.0,63.0,0,29,7,2021,23
2021-07-30 00:00:00,0.0,22.95137,0.0,0.0,0.0,65.0,0,30,7,2021,0
2021-07-30 01:00:00,0.0,22.20137,0.0,0.0,0.0,67.0,0,30,7,2021,1
2021-07-30 02:00:00,0.0,21.491371,0.0,0.0,0.0,68.0,0,30,7,2021,2
2021-07-30 03:00:00,0.0,20.901371,0.0,0.0,0.0,69.0,0,30,7,2021,3
2021-07-30 04:00:00,0.0,20.26137,0.0,0.0,0.0,70.0,0,30,7,2021,4
2021-07-30 05:00:00,0.0,20.11137,0.0,0.0,0.0,70.0,0,30,7,2021,5
2021-07-30 06:00:00,0.0,20.12137,4.45,3.8964014,0.5535983,69.0,0,30,7,2021,6
2021-07-30 07:00:00,0.0,20.70137,105.02,56.55679,48.463207,68.0,0,30,7,2021,7
2021-07-30 08:00:00,0.0,22.81137,261.66,148.91751,112.74249,66.0,0,30,7,2021,8
2021-07-30 09:00:00,0.0,25.23137,419.19,251.02536,168.16464,55.0,0,30,7,2021,9
2021-07-30 10:00:00,0.0,26.63137,563.37,352.46225,210.90775,50.0,0,30,7,2021,10
2021-07-30 11:00:00,0.0,27.62137,683.52,442.7094,240.81061,48.0,0,30,7,2021,11
2021-07-30 12:00:00,0.0,28.411371,736.92,505.38458,231.53542,45.0,0,30,7,2021,12
2021-07-30 13:00:00,0.0,29.10137,817.01996,552.3768,264.6432,43.0,0,30,7,2021,13
2021-07-30 14:00:00,0.0,29.321371,825.92,556.2705,269.6495,42.0,0,30,7,2021,14
2021-07-30 15:00:00,0.0,29.70137,784.98,522.17737,262.8026,42.0,0,30,7,2021,15
2021-07-30 16:00:00,0.0,30.04137,702.20996,456.71545,245.49452,42.0,0,30,7,2021,16
2021-07-30 17:00:00,0.0,30.161371,583.83997,367.3182,216.52176,41.0,0,30,7,2021,17
2021-07-30 18:00:00,0.0,30.09137,441.44,266.14044,175.29956,41.0,0,30,7,2021,18
2021-07-30 19:00:00,0.0,29.73137,291.91998,167.39655,124.52343,41.0,0,30,7,2021,19
2021-07-30 20:00:00,0.0,29.10137,141.51,76.8077,64.70229,43.0,0,30,7,2021,20
2021-07-30 21:00:00,0.0,28.37137,15.13,7.8786874,7.2513127,46.0,0,30,7,2021,21
2021-07-30 22:00:00,0.0,26.94137,0.0,0.0,0.0,54.0,0,30,7,2021,22
2021-07-30 23:00:00,0.0,25.321371,0.0,0.0,0.0,60.0,0,30,7,2021,23
2021-07-31 00:00:00,0.0,24.651371,0.0,0.0,0.0,60.0,0,31,7,2021,0
2021-07-31 01:00:00,0.0,24.11137,0.0,0.0,0.0,59.0,0,31,7,2021,1
2021-07-31 02:00:00,0.0,23.22137,0.0,0.0,0.0,61.0,0,31,7,2021,2
2021-07-31 03:00:00,0.0,22.64137,0.0,0.0,0.0,63.0,0,31,7,2021,3
2021-07-31 04:00:00,0.0,22.03137,0.0,0.0,0.0,64.0,0,31,7,2021,4
2021-07-31 05:00:00,0.0,22.321371,0.0,0.0,0.0,67.0,0,31,7,2021,5
2021-07-31 06:00:00,0.0,21.52137,3.56,2.49691,1.0630897,73.0,0,31,7,2021,6
2021-07-31 07:00:00,0.0,21.80137,59.629997,35.09339,24.536608,65.0,0,31,7,2021,7
2021-07-31 08:00:00,0.0,22.491371,124.6,67.78533,56.814667,61.0,0,31,7,2021,8
2021-07-31 09:00:00,0.0,24.26137,400.5,239.64789,160.85211,57.0,0,31,7,2021,9
2021-07-31 10:00:00,0.0,25.23137,409.4,332.25278,77.14721,54.0,0,31,7,2021,10
2021-07-31 11:00:00,0.0,25.75137,276.79,52.041687,224.74832,52.0,0,31,7,2021,11
2021-07-31 12:00:00,0.0,26.92137,477.03998,256.7398,220.30016,50.0,0,31,7,2021,12
2021-07-31 13:00:00,0.0,26.44137,458.35,193.47409,264.87592,52.0,0,31,7,2021,13
2021-07-31 14:00:00,0.0,26.34137,249.2,-6.427429,255.62743,48.0,0,31,7,2021,14
2021-07-31 15:00:00,0.0,27.10137,548.24,373.82336,174.41663,47.0,0,31,7,2021,15
2021-07-31 16:00:00,0.0,27.151371,377.36,159.73561,217.62437,47.0,0,31,7,2021,16
2021-07-31 17:00:00,0.0,27.36137,351.55,203.96306,147.58693,46.0,0,31,7,2021,17
2021-07-31 18:00:00,0.0,27.651371,421.86,254.1198,167.74019,46.0,0,31,7,2021,18
2021-07-31 19:00:00,0.0,27.27137,241.19,138.43628,102.753716,48.0,0,31,7,2021,19
2021-07-31 20:00:00,0.0,26.63137,119.259995,64.659386,54.60061,50.0,0,31,7,2021,20
2021-07-31 21:00:00,0.0,26.02137,9.79,5.094972,4.695028,51.0,0,31,7,2021,21
2021-07-31 22:00:00,0.0,25.151371,0.0,0.0,0.0,55.0,0,31,7,2021,22
2021-07-31 23:00:00,0.0,23.821371,0.0,0.0,0.0,59.0,0,31,7,2021,23
2021-08-01 00:00:00,0.0,22.901371,0.0,0.0,0.0,63.0,0,1,8,2021,0
2021-08-01 01:00:00,0.0,22.54137,0.0,0.0,0.0,64.0,0,1,8,2021,1
2021-08-01 02:00:00,0.0,22.321371,0.0,0.0,0.0,65.0,0,1,8,2021,2
2021-08-01 03:00:00,0.0,22.10137,0.0,0.0,0.0,65.0,0,1,8,2021,3
2021-08-01 04:00:00,0.0,21.52137,0.0,0.0,0.0,67.0,0,1,8,2021,4
2021-08-01 05:00:00,0.0,20.92137,0.0,0.0,0.0,69.0,0,1,8,2021,5
2021-08-01 06:00:00,0.0,20.42137,2.67,1.3213232,1.3486769,72.0,0,1,8,2021,6
2021-08-01 07:00:00,0.0,20.86137,97.01,52.13679,44.87321,71.0,0,1,8,2021,7
2021-08-01 08:00:00,0.0,22.37137,250.09,142.08058,108.009415,66.0,0,1,8,2021,8
2021-08-01 09:00:00,0.0,23.93137,412.96,246.91191,166.04808,60.0,0,1,8,2021,9
2021-08-01 10:00:00,0.0,25.21137,558.92,349.19888,209.7211,56.0,0,1,8,2021,10
2021-08-01 11:00:00,0.0,26.69137,682.63,441.5832,241.04681,53.0,0,1,8,2021,11
2021-08-01 12:00:00,0.0,28.081371,768.95996,509.61337,259.3466,51.0,0,1,8,2021,12
2021-08-01 13:00:00,0.0,29.00137,790.32,544.2905,246.02945,47.0,0,1,8,2021,13
2021-08-01 14:00:00,0.0,26.661371,428.09,152.40295,275.68704,54.0,0,1,8,2021,14
2021-08-01 15:00:00,0.0,26.47137,167.31999,4.0900116,163.22998,51.0,0,1,8,2021,15
2021-08-01 16:00:00,0.0,26.52137,582.95,422.0026,160.94742,47.0,0,1,8,2021,16
2021-08-01 17:00:00,0.0,21.94137,156.64,6.7758636,149.86414,49.0,0,1,8,2021,17
2021-08-01 18:00:00,0.0,21.56137,366.68,237.87862,128.80138,50.0,0,1,8,2021,18
2021-08-01 19:00:00,0.0,21.23137,267.0,152.80911,114.19088,49.0,0,1,8,2021,19
2021-08-01 20:00:00,0.0,20.59137,72.979996,43.530136,29.44986,52.0,0,1,8,2021,20
2021-08-01 21:00:00,0.0,19.571371,10.68,5.554872,5.1251283,53.0,0,1,8,2021,21
2021-08-01 22:00:00,0.0,19.09137,0.0,0.0,0.0,56.0,0,1,8,2021,22
2021-08-01 23:00:00,0.0,19.03137,0.0,0.0,0.0,54.0,0,1,8,2021,23
2021-08-02 00:00:00,0.0,18.62137,0.0,0.0,0.0,55.0,0,2,8,2021,0
2021-08-02 01:00:00,0.0,18.43137,0.0,0.0,0.0,56.0,0,2,8,2021,1
