timestamp,electricity_usage,fbh_kalte_df,fbh_warme_df,district_heating,water_heating,vent_cooling,vent_heating,pv_production,gym_heating,Graz Temperature [2 m elevation corrected],Graz Shortwave Radiation,Graz Direct Shortwave Radiation,Graz Diffuse Shortwave Radiation,Graz Relative Humidity [2 m]
13.07.21 12:00,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.48,0.0,30.071371,797.44,535.04565,262.39435,42.0
13.07.21 13:00,0.02,5.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,31.88137,848.17,575.5956,272.5744,35.0
13.07.21 14:00,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,32.14137,848.17,577.4695,270.70047,35.0
13.07.21 15:00,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,32.75137,792.99,539.50793,253.48204,31.0
13.07.21 16:00,0.0,5.0,0.0,0.01,2.0,0.0,0.0,0.48,0.0,32.83137,703.1,469.89658,233.2034,30.0
13.07.21 17:00,0.26,5.0,0.0,0.01,0.0,0.0,0.0,0.48,0.0,32.54137,603.42,383.0204,220.39958,32.0
13.07.21 18:00,1.56,5.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,32.09137,475.25998,289.44812,185.81184,34.0
13.07.21 19:00,1.15,5.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,30.92137,229.62,153.67886,75.94114,40.0
13.07.21 20:00,1.41,5.0,0.0,0.0,2.0,0.0,0.0,0.48,0.0,30.13137,105.02,65.068016,39.95198,47.0
13.07.21 21:00,1.25,5.0,0.0,0.01,1.0,0.0,0.0,0.48,0.0,28.70137,28.48,14.938834,13.541165,52.0
13.07.21 22:00,1.36,5.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,27.70137,0.0,0.0,0.0,52.0
13.07.21 23:00,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,26.62137,0.0,0.0,0.0,56.0
14.07.21 00:00,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,25.581371,0.0,0.0,0.0,61.0
14.07.21 01:00,1.03,5.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,25.09137,0.0,0.0,0.0,61.0
14.07.21 02:00,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,24.991371,0.0,0.0,0.0,58.0
14.07.21 03:00,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,24.50137,0.0,0.0,0.0,59.0
14.07.21 04:00,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,23.911371,0.0,0.0,0.0,62.0
14.07.21 05:00,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,23.68137,0.0,0.0,0.0,62.0
14.07.21 06:00,3.29,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,21.071371,14.24,7.4419765,6.798023,75.0
14.07.21 07:00,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,21.79137,105.02,57.358044,47.661953,74.0
14.07.21 08:00,1.12,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,22.401371,138.84,66.36633,72.47366,73.0
14.07.21 09:00,2.06,7.0,0.0,0.01,1.0,0.0,0.0,0.5,0.0,23.23137,215.37999,86.219666,129.16032,69.0
14.07.21 10:00,1.03,6.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,23.161371,188.68,10.752426,177.92757,73.0
14.07.21 11:00,0.65,6.0,0.0,0.01,0.0,0.0,0.0,0.5,0.0,25.60137,335.53,99.06476,236.46524,64.0
14.07.21 12:00,0.01,6.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,26.09137,476.15,233.75357,242.39642,51.0
14.07.21 13:00,0.05,6.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,27.01137,686.19,528.6312,157.55875,37.0
14.07.21 14:00,0.02,6.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,28.29137,801.0,566.2434,234.75662,37.0
14.07.21 15:00,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,28.62137,804.56,541.14905,263.41098,28.0
14.07.21 16:00,0.02,5.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,28.43137,748.49,490.5649,257.92508,29.0
14.07.21 17:00,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,28.31137,631.89996,400.96893,230.93102,29.0
14.07.21 18:00,0.51,6.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,27.69137,491.28,299.09363,192.18639,30.0
14.07.21 19:00,0.97,5.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,26.96137,332.86,193.03818,139.82181,31.0
14.07.21 20:00,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,25.81137,172.66,94.94757,77.71243,37.0
14.07.21 21:00,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,23.96137,32.04,16.801352,15.238649,44.0
14.07.21 22:00,0.86,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,21.901371,0.0,0.0,0.0,45.0
14.07.21 23:00,0.73,0.0,0.0,0.01,1.0,0.0,0.0,0.5,0.0,20.18137,0.0,0.0,0.0,58.0
15.07.21 00:00,3.24,0.0,0.0,0.01,0.0,0.0,0.0,0.5,0.0,18.05137,0.0,0.0,0.0,71.0
15.07.21 01:00,3.21,0.0,0.0,0.01,0.0,0.0,0.0,0.6,0.0,17.63137,0.0,0.0,0.0,70.0
15.07.21 02:00,3.22,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,17.11137,0.0,0.0,0.0,67.0
15.07.21 03:00,3.21,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.0,16.581371,0.0,0.0,0.0,65.0
15.07.21 04:00,3.16,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.0,15.68137,0.0,0.0,0.0,68.0
15.07.21 05:00,3.18,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.0,14.951369,0.0,0.0,0.0,70.0
15.07.21 06:00,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,14.901369,17.8,9.298657,8.501342,68.0
15.07.21 07:00,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,15.89137,145.06999,79.17026,65.899734,65.0
15.07.21 08:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,17.911371,307.05,176.78487,130.26512,61.0
15.07.21 09:00,0.11,6.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,19.79137,458.35,277.24854,181.10147,51.0
15.07.21 10:00,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,21.37137,605.2,381.96924,223.23076,48.0
15.07.21 11:00,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,22.81137,718.23,468.8222,249.40778,45.0
15.07.21 12:00,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,24.081371,807.23,539.40247,267.82755,41.0
15.07.21 13:00,0.0,6.0,0.0,0.01,2.0,0.0,0.0,0.6,0.0,25.081371,849.95,574.9844,274.9656,39.0
15.07.21 14:00,0.0,6.0,0.0,0.01,1.0,0.0,0.0,0.6,0.0,23.26137,392.49,97.07333,295.41666,48.0
15.07.21 15:00,0.26,6.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,23.59137,334.63998,57.948425,276.69156,48.0
15.07.21 16:00,0.32,6.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,24.56137,665.72,460.4123,205.30766,44.0
15.07.21 17:00,0.9,5.0,0.0,0.01,0.0,0.0,0.0,0.6,0.0,24.92137,560.7,371.20947,189.49055,41.0
15.07.21 18:00,0.22,6.0,0.0,0.0,3.0,0.0,0.0,0.6,0.0,24.92137,477.03998,290.29538,186.7446,42.0
15.07.21 19:00,1.08,5.0,0.0,0.01,0.0,0.0,0.0,0.6,0.0,24.651371,321.29,186.23186,135.05815,44.0
15.07.21 20:00,1.1,5.0,0.0,0.01,0.0,0.0,0.0,0.6,0.0,24.10137,173.55,95.37891,78.1711,46.0
15.07.21 21:00,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,23.37137,30.26,15.862758,14.397243,49.0
15.07.21 22:00,1.49,0.0,0.0,0.0,2.0,0.0,0.0,0.6,0.0,22.05137,0.0,0.0,0.0,55.0
15.07.21 23:00,0.79,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.0,20.61137,0.0,0.0,0.0,61.0
16.07.21 00:00,3.42,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,19.48137,0.0,0.0,0.0,63.0
16.07.21 01:00,3.2,0.0,0.0,0.0,1.0,0.0,0.0,0.09,0.0,18.80137,0.0,0.0,0.0,63.0
16.07.21 02:00,3.19,0.0,0.0,0.0,1.0,0.0,0.0,0.09,0.0,18.12137,0.0,0.0,0.0,67.0
16.07.21 03:00,3.19,0.0,0.0,0.0,1.0,0.0,0.0,0.09,0.0,17.34137,0.0,0.0,0.0,71.0
16.07.21 04:00,3.23,0.0,0.0,0.0,1.0,0.0,0.0,0.09,0.0,16.651371,0.0,0.0,0.0,73.0
16.07.21 05:00,3.22,0.0,0.0,0.0,1.0,0.0,0.0,0.09,0.0,16.29137,0.0,0.0,0.0,73.0
16.07.21 06:00,3.1,0.0,0.0,0.0,1.0,0.0,0.0,0.09,0.0,17.04137,18.69,9.759543,8.930457,69.0
16.07.21 07:00,0.94,0.0,0.0,0.01,1.0,0.0,0.0,0.09,0.0,19.04137,121.04,66.004486,55.03552,64.0
16.07.21 08:00,0.4,7.0,0.0,0.01,0.0,0.0,0.0,0.09,0.0,21.29137,298.15,171.54358,126.60642,58.0
16.07.21 09:00,0.88,7.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,22.13137,270.56,173.00848,97.551506,57.0
16.07.21 10:00,1.13,6.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,22.97137,172.66,2.14534,170.51466,58.0
16.07.21 11:00,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.09,0.0,24.80137,347.99,115.058365,232.93163,52.0
16.07.21 12:00,1.47,5.0,0.0,0.0,1.0,1.0,0.0,0.09,0.0,25.62137,514.42,297.97015,216.44981,50.0
16.07.21 13:00,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,27.50137,800.11,562.7423,237.36769,44.0
16.07.21 14:00,0.28,6.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,26.42137,513.52997,255.5481,257.98187,39.0
16.07.21 15:00,0.13,5.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,27.10137,527.77,313.15494,214.61508,38.0
16.07.21 16:00,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.09,0.0,27.62137,592.74,438.5896,154.15038,36.0
16.07.21 17:00,0.08,6.0,0.0,0.0,1.0,0.0,0.0,0.09,0.0,27.87137,580.27997,374.10165,206.17831,36.0
16.07.21 18:00,1.07,5.0,0.0,0.0,1.0,0.0,0.0,0.09,0.0,26.81137,145.06999,12.058975,133.01102,41.0
16.07.21 19:00,0.51,5.0,0.0,0.0,1.0,0.0,0.0,0.09,0.0,26.13137,233.18,152.84799,80.33199,45.0
16.07.21 20:00,1.22,5.0,0.0,0.0,1.0,0.0,0.0,0.09,0.0,24.651371,169.09999,92.876656,76.223335,49.0
16.07.21 21:00,1.26,6.0,0.0,0.01,1.0,0.0,0.0,0.09,0.0,23.331371,29.369999,15.39117,13.978829,52.0
16.07.21 22:00,1.29,5.0,0.0,0.01,0.0,0.0,0.0,0.09,0.0,22.47137,0.0,0.0,0.0,54.0
16.07.21 23:00,1.3,6.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,22.04137,0.0,0.0,0.0,56.0
17.07.21 00:00,1.21,5.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,21.63137,0.0,0.0,0.0,57.0
17.07.21 01:00,3.83,5.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,21.39137,0.0,0.0,0.0,57.0
17.07.21 02:00,3.53,5.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,21.51137,0.0,0.0,0.0,56.0
17.07.21 03:00,3.49,5.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,21.52137,0.0,0.0,0.0,56.0
17.07.21 04:00,3.48,5.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,21.47137,0.0,0.0,0.0,58.0
17.07.21 05:00,3.52,0.0,0.0,0.0,1.0,0.0,0.0,0.12,0.0,21.46137,0.0,0.0,0.0,58.0
17.07.21 06:00,3.89,0.0,0.0,0.0,1.0,0.0,0.0,0.12,0.0,20.59137,1.78,0.029276967,1.750723,65.0
17.07.21 07:00,0.88,0.0,0.0,0.0,1.0,0.0,0.0,0.12,0.0,19.69137,32.04,4.707098,27.332903,75.0
17.07.21 08:00,0.62,0.0,0.0,0.0,1.0,0.0,0.0,0.12,0.0,19.571371,71.2,3.3844376,67.81556,78.0
17.07.21 09:00,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,19.19137,69.42,1.1190567,68.30094,85.0
17.07.21 10:00,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,19.50137,151.3,5.943573,145.35643,86.0
17.07.21 11:00,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,21.581371,356.0,125.629944,230.37006,78.0
17.07.21 12:00,0.01,0.0,0.0,0.01,1.0,0.0,0.0,0.12,0.0,22.741371,278.57,17.5531,261.0169,70.0
17.07.21 13:00,0.0,0.0,0.0,0.01,1.0,0.0,0.0,0.12,0.0,24.21137,260.77,-4.809021,265.579,59.0
17.07.21 14:00,0.56,6.0,0.0,0.01,0.0,0.0,0.0,0.12,0.0,20.75137,139.73,1.5093842,138.22061,82.0
17.07.21 15:00,0.08,1.0,0.0,0.01,0.0,0.0,0.0,0.12,0.0,21.85137,202.03,6.7143555,195.31564,73.0
17.07.21 16:00,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,22.04137,186.9,6.8579407,180.04205,73.0
17.07.21 17:00,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.12,0.0,22.911371,186.9,6.6855316,180.21446,70.0
17.07.21 18:00,0.88,5.0,0.0,0.0,1.0,0.0,0.0,0.12,0.0,22.991371,123.71,5.576454,118.133545,69.0
17.07.21 19:00,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,23.35137,121.93,38.110664,83.819336,67.0
17.07.21 20:00,1.39,0.0,0.0,0.0,1.0,0.0,0.0,0.12,0.0,22.821371,152.19,83.53801,68.65199,68.0
17.07.21 21:00,0.81,0.0,0.0,0.0,1.0,0.0,0.0,0.12,0.0,22.03137,10.68,7.5337143,3.1462862,73.0
17.07.21 22:00,0.91,0.0,0.0,0.0,1.0,0.0,0.0,0.12,0.0,21.31137,0.0,0.0,0.0,74.0
17.07.21 23:00,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,20.97137,0.0,0.0,0.0,77.0
18.07.21 00:00,3.19,0.0,0.0,0.0,1.0,0.0,0.0,0.12,0.0,21.02137,0.0,0.0,0.0,76.0
18.07.21 01:00,3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,20.69137,0.0,0.0,0.0,77.0
18.07.21 02:00,3.2,0.0,0.0,0.01,1.0,0.0,0.0,0.32,0.0,20.56137,0.0,0.0,0.0,75.0
18.07.21 03:00,3.23,0.0,0.0,0.0,1.0,0.0,0.0,0.32,0.0,20.17137,0.0,0.0,0.0,76.0
18.07.21 04:00,3.21,0.0,0.0,0.01,0.0,0.0,0.0,0.32,0.0,19.53137,0.0,0.0,0.0,78.0
18.07.21 05:00,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,19.31137,0.0,0.0,0.0,78.0
18.07.21 06:00,3.07,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,19.35137,15.13,7.894015,7.2359853,79.0
18.07.21 07:00,0.89,8.0,0.0,0.0,1.0,0.0,0.0,0.32,0.0,20.43137,135.28,73.65402,61.62598,75.0
18.07.21 08:00,0.47,6.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,21.37137,281.24,161.59277,119.647224,71.0
18.07.21 09:00,0.73,7.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,22.67137,445.88998,269.23352,176.65646,64.0
18.07.21 10:00,0.01,6.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,25.04137,582.06,366.80234,215.25766,60.0
18.07.21 11:00,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,26.321371,631.01,441.61526,189.39474,54.0
18.07.21 12:00,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,26.48137,647.02997,490.05927,156.97072,53.0
18.07.21 13:00,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,27.14137,201.14,5.9443665,195.19563,51.0
18.07.21 14:00,0.29,6.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,26.75137,320.4,32.97357,287.42642,49.0
18.07.21 15:00,0.01,1.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,26.55137,278.57,15.381439,263.18857,49.0
18.07.21 16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,26.28137,258.1,24.27095,233.82906,50.0
18.07.21 17:00,1.17,3.0,0.0,0.01,2.0,0.0,0.0,0.32,0.0,26.11137,330.19,152.45366,177.73634,50.0
18.07.21 18:00,0.89,6.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,25.53137,323.96,259.58774,64.372246,53.0
18.07.21 19:00,0.41,6.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,24.72137,242.97,153.70178,89.26822,55.0
18.07.21 20:00,1.46,5.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,23.78137,111.25,62.6393,48.6107,58.0
18.07.21 21:00,1.05,6.0,0.0,0.0,2.0,0.0,0.0,0.32,0.0,22.63137,27.59,14.448894,13.141107,61.0
18.07.21 22:00,1.3,6.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,22.38137,0.0,0.0,0.0,62.0
18.07.21 23:00,1.01,5.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,22.13137,0.0,0.0,0.0,63.0
19.07.21 00:00,3.56,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,22.25137,0.0,0.0,0.0,62.0
19.07.21 01:00,3.49,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,22.22137,0.0,0.0,0.0,61.0
19.07.21 02:00,3.22,0.0,0.0,0.0,1.0,0.0,0.0,0.84,0.0,21.831371,0.0,0.0,0.0,61.0
19.07.21 03:00,3.21,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,21.37137,0.0,0.0,0.0,61.0
19.07.21 04:00,3.24,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,20.81137,0.0,0.0,0.0,63.0
19.07.21 05:00,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,20.22137,0.0,0.0,0.0,65.0
19.07.21 06:00,3.43,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,19.661371,10.68,5.8508105,4.82919,67.0
19.07.21 07:00,0.98,7.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,20.46137,115.7,62.94403,52.755966,64.0
19.07.21 08:00,0.44,7.0,0.0,0.0,1.0,0.0,0.0,0.84,0.0,21.81137,291.03,167.10297,123.927025,58.0
19.07.21 09:00,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.84,0.0,23.13137,450.34,271.75806,178.58192,51.0
19.07.21 10:00,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.84,0.0,24.29137,595.41,375.02063,220.38936,46.0
19.07.21 11:00,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.84,0.0,25.29137,715.56,466.24652,249.31348,42.0
19.07.21 12:00,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.84,0.0,26.21137,801.0,534.3936,266.60638,39.0
19.07.21 13:00,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,26.93137,810.79,562.87604,247.91396,38.0
19.07.21 14:00,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,27.61137,845.5,572.22363,273.27634,39.0
19.07.21 15:00,0.02,5.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,28.03137,806.33997,539.2975,267.04248,38.0
19.07.21 16:00,0.01,6.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,27.93137,727.13,475.7044,251.4256,38.0
19.07.21 17:00,0.08,6.0,0.0,0.0,3.0,0.0,0.0,0.84,0.0,27.12137,600.75,380.4417,220.30827,40.0
19.07.21 18:00,0.06,6.0,0.0,0.01,0.0,0.0,0.0,0.84,0.0,26.241371,445.0,270.29962,174.7004,44.0
19.07.21 19:00,0.7,6.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,25.34137,299.93,173.47754,126.45245,48.0
19.07.21 20:00,1.12,5.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,24.12137,154.86,84.892685,69.967316,52.0
19.07.21 21:00,1.42,5.0,0.0,0.0,2.0,0.0,0.0,0.84,0.0,22.50137,25.81,13.511628,12.298371,57.0
19.07.21 22:00,1.01,0.0,0.0,0.01,1.0,0.0,0.0,0.84,0.0,21.241371,0.0,0.0,0.0,60.0
19.07.21 23:00,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,20.25137,0.0,0.0,0.0,63.0
20.07.21 00:00,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,19.78137,0.0,0.0,0.0,65.0
20.07.21 01:00,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,19.54137,0.0,0.0,0.0,66.0
20.07.21 02:00,3.17,0.0,0.0,0.0,2.0,0.0,0.0,0.74,0.0,19.151371,0.0,0.0,0.0,67.0
20.07.21 03:00,3.19,0.0,0.0,0.01,0.0,0.0,0.0,0.74,0.0,18.61137,0.0,0.0,0.0,69.0
20.07.21 04:00,3.22,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,18.19137,0.0,0.0,0.0,71.0
20.07.21 05:00,3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,17.75137,0.0,0.0,0.0,72.0
20.07.21 06:00,3.29,0.0,0.0,0.0,1.0,0.0,0.0,0.74,0.0,17.81137,13.349999,6.9592013,6.390798,72.0
20.07.21 07:00,0.62,0.0,0.0,0.01,1.0,0.0,0.0,0.74,0.0,18.85137,113.92,61.921852,51.998146,69.0
20.07.21 08:00,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,20.28137,178.0,143.90059,34.09941,66.0
20.07.21 09:00,0.07,6.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,22.39137,411.18,248.1022,163.07779,54.0
20.07.21 10:00,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,23.241371,580.27997,365.28302,214.99696,49.0
20.07.21 11:00,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.74,0.0,23.991371,607.87,433.52136,174.34865,45.0
20.07.21 12:00,0.01,6.0,0.0,0.01,0.0,0.0,0.0,0.74,0.0,24.571371,792.99,528.8108,264.17917,41.0
20.07.21 13:00,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,25.10137,847.27997,572.10925,275.1707,38.0
20.07.21 14:00,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,25.75137,714.67,536.6134,178.05655,39.0
20.07.21 15:00,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,25.821371,757.39,526.4099,230.9801,39.0
20.07.21 16:00,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.74,0.0,25.87137,682.63,460.39612,222.23389,38.0
20.07.21 17:00,0.32,6.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,25.741371,583.83997,371.15417,212.6858,37.0
20.07.21 18:00,0.82,6.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,25.28137,471.69998,286.35184,185.34814,39.0
20.07.21 19:00,0.44,5.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,24.321371,301.71,174.39017,127.31983,42.0
20.07.21 20:00,0.89,0.0,0.0,0.0,2.0,0.0,0.0,0.74,0.0,23.01137,150.41,82.38906,68.02094,47.0
20.07.21 21:00,1.11,0.0,0.0,0.01,0.0,0.0,0.0,0.74,0.0,21.50137,24.92,13.04028,11.87972,51.0
20.07.21 22:00,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,20.21137,0.0,0.0,0.0,53.0
20.07.21 23:00,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,19.27137,0.0,0.0,0.0,53.0
21.07.21 00:00,3.21,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,18.60137,0.0,0.0,0.0,55.0
21.07.21 01:00,3.18,0.0,0.0,0.01,2.0,0.0,0.0,0.97,0.0,17.68137,0.0,0.0,0.0,59.0
21.07.21 02:00,3.2,0.0,0.0,0.01,0.0,0.0,0.0,0.97,0.0,16.63137,0.0,0.0,0.0,63.0
21.07.21 03:00,3.28,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,15.751369,0.0,0.0,0.0,67.0
21.07.21 04:00,3.22,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,15.31137,0.0,0.0,0.0,68.0
21.07.21 05:00,3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,14.81137,0.0,0.0,0.0,69.0
21.07.21 06:00,3.13,0.0,0.0,0.01,2.0,0.0,0.0,0.97,0.0,14.581369,12.46,6.4922376,5.9677625,70.0
21.07.21 07:00,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,15.791369,132.61,72.01797,60.592033,68.0
21.07.21 08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,18.37137,291.91998,167.3598,124.56017,61.0
21.07.21 09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,20.14137,451.22998,271.93774,179.29224,51.0
21.07.21 10:00,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.97,0.0,21.29137,588.29,370.11362,218.17636,47.0
21.07.21 11:00,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,22.38137,687.97,451.1039,236.86606,45.0
21.07.21 12:00,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,23.47137,770.74,522.483,248.25702,42.0
21.07.21 13:00,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,24.46137,815.24,561.96826,253.2717,41.0
21.07.21 14:00,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,23.62137,436.99,152.4476,284.5424,51.0
21.07.21 15:00,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.97,0.0,24.88137,765.39996,527.34125,238.05873,48.0
21.07.21 16:00,0.26,5.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,25.29137,687.97,460.53333,227.43663,48.0
21.07.21 17:00,0.01,5.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,25.411371,578.5,369.27856,209.22142,49.0
21.07.21 18:00,0.14,5.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,25.321371,446.78,271.06644,175.71356,49.0
21.07.21 19:00,0.47,6.0,0.0,0.0,2.0,0.0,0.0,0.97,0.0,24.78137,279.46,161.42104,118.038956,50.0
21.07.21 20:00,1.23,5.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,24.26137,82.77,74.34461,8.4253845,51.0
21.07.21 21:00,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,23.67137,12.46,7.4659934,4.9940066,53.0
